Symbol,Close Price,Previous Close,percent_change
TATACONSUM,1150.0999755859375,1136.699951171875,1.178853258526827
TATAMOTORS,659.9000244140625,630.8499755859375,4.604906071549441
TATASTEEL,141.16000366210938,138.16000366210938,2.171395425941752
TECHM,1439.5999755859375,1376.5,4.584088309911914
TITAN,3357.300048828125,3337.39990234375,0.5962769541162796
TRENT,5329.0,5323.0,0.11271839188427579
ULTRACEMCO,11949.0,11959.0,-0.083619031691613
WIPRO,243.60000610351562,234.14999389648438,4.035879758002051
ABB,5713.0,5682.5,0.5367355917289925
ADANIENSOL,938.7999877929688,929.5999755859375,0.9896743167653783
ADANIGREEN,952.5,943.2999877929688,0.9753007872454703
ADANIPOWER,579.4000244140625,573.3499755859375,1.055210444884405
ATGL,626.5,620.8499755859375,0.9100466515650895
AMBUJACEM,574.3499755859375,577.9000244140625,-0.6143015535817675
DMART,4508.10009765625,4435.60009765625,1.6345026243080085
BAJAJHLDNG,12422.0,12324.0,0.795196364816618
BANKBARODA,251.47000122070312,252.4499969482422,-0.3881939946071709
BHEL,230.52999877929688,228.32000732421875,0.9679359601368158
BOSCHLTD,28415.0,28020.0,1.409707351891506
CANBK,99.44999694824219,100.66000366210938,-1.2020729881243393
CHOLAFIN,1566.800048828125,1566.4000244140625,0.025537819702992896
DLF,687.7000122070312,685.0,0.3941623659899635
DABUR,486.20001220703125,484.3999938964844,0.3715975089239032
DIVISLAB,5924.5,5911.5,0.21991034424426967
GAIL,193.5,193.24000549316406,0.13454486620014866
GODREJCP,1268.5,1231.4000244140625,3.012828881791747
HAVELLS,1612.0,1664.699951171875,-3.1657327276772356
HAL,4307.0,4286.0,0.489967335510966
ICICIGI,1880.0,1845.199951171875,1.8859771162482257
ICICIPRULI,607.0,600.9500122070312,1.00673727765638
IOC,137.64999389648438,138.30999755859375,-0.47719157961070063
IRCTC,784.9500122070312,774.8499755859375,1.3034828598214971
IRFC,134.36000061035156,132.30999755859375,1.549393915489995
NAUKRI,7085.5,6953.5,1.8983245847414971
INDIGO,5558.5,5534.0,0.4427177448500181
JSWENERGY,508.8500061035156,509.20001220703125,-0.06873646801353946
JINDALSTEL,919.0499877929688,914.75,0.47007245618679966
JIOFIN,258.1400146484375,250.55999755859375,3.02523034949789
LTIM,4536.7001953125,4320.39990234375,5.006487775620272
LICI,820.6500244140625,821.4000244140625,-0.09130752102606826
LODHA,1366.4000244140625,1313.4000244140625,4.0353280809207
NHPC,90.37000274658203,89.87999725341797,0.5451774678880829
PIDILITIND,3066.89990234375,3028.800048828125,1.2579190736069301
PFC,433.1000061035156,438.1499938964844,-1.1525705496556142
PNB,103.01000213623047,103.37999725341797,-0.3578981689083641
RECLTD,440.79998779296875,440.3999938964844,0.0908251367002501
MOTHERSON,135.72999572753906,133.3000030517578,1.8229502026625841
SHREECEM,30365.0,30910.0,-1.7631834357813003
SIEMENS,2872.0,2856.5,0.5426220899702433
TVSMOTOR,2806.699951171875,2738.5,2.490412677446595
TATAPOWER,394.45001220703125,388.6000061035156,1.505405561408379
TORNTPHARM,3332.39990234375,3246.39990234375,2.649088300486702
UNIONBANK,129.3000030517578,127.93000030517578,1.0709002918110708
UNITDSPR,1580.4000244140625,1557.5999755859375,1.4637936046158504
VBL,549.1500244140625,549.4500122070312,-0.05459783170515527
VEDL,418.20001220703125,413.04998779296875,1.246828366121106
ZOMATO,239.24000549316406,237.47000122070312,0.7453591036182742
ZYDUSLIFE,868.0,852.7000122070312,1.7942990001100163
